"baseMean"	"log2FoldChange"	"lfcSE"	"pvalue"	"padj"	"symbol"
"ENSG00000113916"	599.512399393321	-1.28550796552543	0.277110996335056	3.99536225595328e-07	2.24444186401405e-06	"BCL6"
"ENSG00000171224"	69.1978676307916	1.93034413136627	0.455904161830467	3.99619564263116e-07	2.24444186401405e-06	"FAM241B"
"ENSG00000256061"	102.66137872125	1.27005263482143	0.270020993059102	4.00001783271828e-07	2.24592897923971e-06	"DNAAF4"
"ENSG00000167880"	70.6884337622499	3.08902386446329	1.15968172593249	4.02374108786951e-07	2.25858598662802e-06	"EVPL"
"ENSG00000124731"	170.187978778716	2.05489525151163	0.509114108585338	4.04856235893002e-07	2.27185171808033e-06	"TREM1"
"ENSG00000174807"	220.88220797683	1.57426607918661	0.358598739555923	4.06551765251377e-07	2.28069696646152e-06	"CD248"
"ENSG00000007312"	111.36999080864	-1.67700295138585	0.388698221629309	4.13745541827583e-07	2.32037235833158e-06	"CD79B"
"ENSG00000018869"	35.5664154995632	-1.58156379188755	0.351098940041271	4.1511392145852e-07	2.32600018575234e-06	"ZNF582"
"ENSG00000106404"	243.983173829513	-1.75240948189546	0.417960525391514	4.15057587938925e-07	2.32600018575234e-06	"CLDN15"
"ENSG00000092445"	388.532563937231	1.75620445401519	0.420599912950844	4.16712382025123e-07	2.33427287458947e-06	"TYRO3"
"ENSG00000119865"	120.927448241712	-1.09511247417257	0.229156429949715	4.18283136481817e-07	2.34238556429817e-06	"CNRIP1"
"ENSG00000186340"	1830.47503607301	1.9502252109007	0.487210336439724	4.18642856961129e-07	2.34371369921681e-06	"THBS2"
"ENSG00000178425"	641.173786110316	-1.26848380273994	0.275435671067948	4.22219907839521e-07	2.36242466110771e-06	"NT5DC1"
"ENSG00000168743"	638.184889416319	1.99995123811565	0.516102878800575	4.30129194782221e-07	2.40520196520912e-06	"NPNT"
"ENSG00000128284"	838.777193991182	-1.24476630761133	0.269431381818477	4.32683281378187e-07	2.41877669484842e-06	"APOL3"
"ENSG00000148702"	5533.09088344162	-2.20006776598399	0.596777163505619	4.34542740459639e-07	2.42846153376684e-06	"HABP2"
"ENSG00000106991"	2346.94205688044	-1.05406998368534	0.222048141862946	4.40076534394173e-07	2.45795083053568e-06	"ENG"
"ENSG00000135298"	17.1049123966251	-2.20027284281135	0.521356495996	4.44995999498312e-07	2.48470175019145e-06	"ADGRB3"
"ENSG00000186827"	45.2053412113044	1.36633369351222	0.29073711033895	4.49447329291244e-07	2.50736018826305e-06	"TNFRSF4"
"ENSG00000166780"	337.977018721922	-1.51792700559886	0.345489958290819	4.50556360307572e-07	2.51281418329601e-06	"BMERB1"
"ENSG00000169562"	4971.82407160664	-1.80894058842574	0.440500337394183	4.51721508671654e-07	2.51857788100196e-06	"GJB1"
"ENSG00000116985"	74.5603510458506	1.81771011442878	0.425075540289101	4.53452309998245e-07	2.52749110358684e-06	"BMP8B"
"ENSG00000070759"	123.000512060788	-1.19359667458312	0.254401665013874	4.55393524192023e-07	2.53683243712445e-06	"TESK2"
"ENSG00000074800"	16172.4193567065	1.2359940295449	0.268187757059071	4.6263187342671e-07	2.57640417804671e-06	"ENO1"
"ENSG00000163541"	2371.22934881731	-1.04104311105616	0.219694910669251	4.66805856692588e-07	2.59662455014225e-06	"SUCLG1"
"ENSG00000198142"	600.718187427956	-1.18080620320904	0.253675847956736	4.66635611896866e-07	2.59662455014225e-06	"SOWAHC"
"ENSG00000088280"	69.0839475807582	-1.28591578177666	0.275883823002661	4.70069816838797e-07	2.61402011550601e-06	"ASAP3"
"ENSG00000155380"	1111.24611324373	-1.86171923940765	0.465418063452822	4.70712505815096e-07	2.61683312825811e-06	"SLC16A1"
"ENSG00000091656"	271.944958714514	-1.94476607269891	0.485323280212522	4.71680426681107e-07	2.62145204296701e-06	"ZFHX4"
"ENSG00000136152"	618.511824365771	-1.10586683857361	0.23488282627378	4.73763202885185e-07	2.63073388268765e-06	"COG3"
"ENSG00000137135"	103.311000064544	1.55477920678531	0.355146528886408	4.81779711925722e-07	2.67447175932293e-06	"ARHGEF39"
"ENSG00000188807"	131.194128228769	1.33468305562649	0.291566008938231	4.85589102821206e-07	2.69483633266185e-06	"TMEM201"
"ENSG00000173369"	6359.93146445944	-1.48713094368245	0.33898123668594	4.87817162163411e-07	2.70641584253353e-06	"C1QB"
"ENSG00000104892"	55.6420216661492	1.98929611149009	0.483486066516433	4.96249217153531e-07	2.75139714831626e-06	"KLC3"
"ENSG00000213185"	19.4120547873074	2.15541103664941	0.497990060083791	4.963564192476e-07	2.75139714831626e-06	"FAM24B"
"ENSG00000241186"	44.5559286514287	-2.79014668739809	0.886101197647754	5.00312422873622e-07	2.77252239207046e-06	"CRIPTO"
"ENSG00000146776"	180.643824111585	-1.40495094834242	0.308264397452504	5.01907778602283e-07	2.78055746175842e-06	"ATXN7L1"
"ENSG00000141756"	959.515630363099	1.60239881642072	0.375168585885117	5.05036617849441e-07	2.79708088032224e-06	"FKBP10"
"ENSG00000178053"	130.815477502604	2.26713137443236	0.628411209624585	5.09314189034397e-07	2.81995499452629e-06	"MLF1"
"ENSG00000254838"	93.7403110939379	-1.61840622760124	0.371238855298438	5.10935826593914e-07	2.8272965126684e-06	"GVINP1"
"ENSG00000161055"	16.2294664657454	-2.56342113158067	0.645174823041145	5.11713788277436e-07	2.83078232196057e-06	"SCGB3A1"
"ENSG00000102531"	1355.5861733901	-1.07433790753307	0.228666673700214	5.1610438780655e-07	2.85259546601516e-06	"FNDC3A"
"ENSG00000163606"	58.2301517897258	-1.77219691865941	0.409679204076682	5.16752560139701e-07	2.8553527766864e-06	"CD200R1"
"ENSG00000101222"	25.7365874289669	3.26254960671936	0.918071977684491	5.17154006567692e-07	2.85674558682858e-06	"SPEF1"
"ENSG00000183248"	70.6448147350165	2.9967176224588	0.966282797607108	5.19659348718742e-07	2.86975610306013e-06	"PRR36"
"ENSG00000116133"	13926.3058116903	-1.40709384096094	0.318729017061886	5.21095103716916e-07	2.87602388556488e-06	"DHCR24"
"ENSG00000106617"	437.107851719213	-1.10355431932526	0.235184234074394	5.23128877589103e-07	2.88641565349509e-06	"PRKAG2"
"ENSG00000263528"	211.833096341986	1.43754322818438	0.324024343777311	5.25840667828238e-07	2.89970499756264e-06	"IKBKE"
"ENSG00000137875"	74.1784558250243	-2.54545282548593	0.82277077509301	5.33951721070816e-07	2.94104052815619e-06	"BCL2L10"
"ENSG00000182985"	1138.45910816129	-1.50615062507342	0.347199388058535	5.43017388013391e-07	2.98839267003398e-06	"CADM1"
"ENSG00000132639"	700.766994980253	1.88031672415351	0.456244063711384	5.50474758330051e-07	3.02856135739468e-06	"SNAP25"
"ENSG00000135454"	49.028305015545	2.44470438452288	0.680476906616994	5.50717748973928e-07	3.02902681374098e-06	"B4GALNT1"
"ENSG00000166016"	233.563985271499	-1.15183626774228	0.246910685982206	5.56331107909206e-07	3.05726324932634e-06	"ABTB2"
"ENSG00000119125"	767.758031143986	-2.24826007859823	0.693072205997902	5.56499698237459e-07	3.05731118330743e-06	"GDA"
"ENSG00000230635"	6.78611008053755	-3.36006353502335	0.821600764938277	5.64403966348568e-07	3.09895534092737e-06	"CYP4F60P"
"ENSG00000276128"	18.2733366950682	-1.78844367832924	0.400688381799903	5.64630551547945e-07	3.0993096061432e-06	"GXYLT1P5"
"ENSG00000109113"	520.633235727467	1.40526263848459	0.316890250214674	5.65802925920025e-07	3.10485370309744e-06	"RAB34"
"ENSG00000155906"	429.437596095233	-1.03126883541572	0.21848315542238	5.66632206519013e-07	3.10851242612438e-06	"RMND1"
"ENSG00000183918"	63.2002312972304	-1.87158807846926	0.453935751897949	5.6784310102694e-07	3.11336911239656e-06	"SH2D1A"
"ENSG00000001461"	470.175304264941	1.17363578993238	0.253314432058439	5.71555023807e-07	3.13282266416883e-06	"NIPAL3"
"ENSG00000110400"	268.931052086347	1.33433285618722	0.294303933708373	5.72621934561104e-07	3.13777131133139e-06	"NECTIN1"
"ENSG00000170421"	20300.2280279341	1.08833181549847	0.233060413735563	5.73687834807913e-07	3.14211610865265e-06	"KRT8"
"ENSG00000119681"	1112.79954169356	2.01446426547468	0.517601247216059	5.75080923067173e-07	3.14853924212328e-06	"LTBP2"
"ENSG00000158481"	67.9431835720432	-2.20626572885225	0.562925678301135	5.76344291497285e-07	3.15365042363207e-06	"CD1C"
"ENSG00000170044"	487.589768184517	3.34465972742939	1.15411212786427	5.76193808741512e-07	3.15365042363207e-06	"ZPLD1"
"ENSG00000144642"	287.577846670141	-1.34053108439384	0.297923938829101	5.7682935456073e-07	3.15540176676756e-06	"RBMS3"
"ENSG00000163082"	305.487272536422	2.57944231750312	0.793583101721704	5.81778637894306e-07	3.18065599516601e-06	"SGPP2"
"ENSG00000128271"	159.989435401382	-1.39062001455734	0.309228654683579	5.82779915102982e-07	3.18521951884236e-06	"ADORA2A"
"ENSG00000100239"	1217.37960597186	-1.11161006394249	0.239221663986759	5.84743052944795e-07	3.19503604129036e-06	"PPP6R2"
"ENSG00000174010"	209.672814154091	-1.24139739245371	0.271140529897049	5.86849040761298e-07	3.20562726521539e-06	"KLHL15"
"ENSG00000205832"	5.45511902516892	-3.43973174666273	0.955099099623363	5.87955488527769e-07	3.21075407270276e-06	"C16orf96"
"ENSG00000019144"	883.021782456277	1.50745754667654	0.346294174610463	5.94137982542128e-07	3.24358971685289e-06	"PHLDB1"
"ENSG00000182578"	1925.48599786267	-1.04735394124986	0.223170570252875	6.01970643321277e-07	3.2844754872685e-06	"CSF1R"
"ENSG00000087008"	316.597843110936	-1.09823228304577	0.233175962007233	6.04456063242257e-07	3.29709576538646e-06	"ACOX3"
"ENSG00000111339"	586.967100225756	-1.71424706875804	0.416326416919475	6.05475562139019e-07	3.30171504144471e-06	"ART4"
"ENSG00000147889"	286.34104685029	2.43215639981435	0.747992870204123	6.08444662373076e-07	3.31412581122834e-06	"CDKN2A"
"ENSG00000142632"	81.0718124192157	1.69173852928194	0.395104974946049	6.13287259224899e-07	3.33955169288638e-06	"ARHGEF19"
"ENSG00000221944"	105.925325220227	1.0206791501958	0.214439347431828	6.14976574168873e-07	3.34779732547837e-06	"TIGD1"
"ENSG00000284308"	43.6600846962111	1.6812840094516	0.387669914030302	6.24774719093686e-07	3.40016839156165e-06	"C2orf81"
"ENSG00000178773"	53.4776325325674	2.28510570664853	0.572595324109254	6.28439062437531e-07	3.41816513937866e-06	"CPNE7"
"ENSG00000065491"	161.346697708887	1.05132636461361	0.223327359612437	6.39886820934268e-07	3.47845240578367e-06	"TBC1D22B"
"ENSG00000136193"	832.95313810974	1.95876800878078	0.503148406266968	6.49249084464672e-07	3.52834313478329e-06	"SCRN1"
"ENSG00000116962"	2177.48839058292	-1.11428563378827	0.240694202971904	6.51162365607882e-07	3.53773553405828e-06	"NID1"
"ENSG00000089685"	298.11727418382	1.92817175614571	0.50047565628791	6.63977058641249e-07	3.6042853447219e-06	"BIRC5"
"ENSG00000005844"	568.217117261481	-1.49297677445602	0.346189825270405	6.66467028577218e-07	3.61677510059896e-06	"ITGAL"
"ENSG00000204175"	145.094442647116	2.34156215325941	0.647403039372955	6.67842567813002e-07	3.62321170690946e-06	"GPRIN2"
"ENSG00000115339"	202.872782748724	2.08251838958664	0.538664006784024	6.74608807709377e-07	3.65888225712823e-06	"GALNT3"
"ENSG00000083223"	882.898102877484	-1.12460417369269	0.243641643189021	6.76187848401416e-07	3.66640669487629e-06	"TUT7"
"ENSG00000197442"	322.295142249713	-1.07470673870969	0.229905866406931	6.80060074912178e-07	3.68531280040252e-06	"MAP3K5"
"ENSG00000116147"	7.57724376912353	-2.86235798536045	0.7279462132745	6.91956664474854e-07	3.74659661704901e-06	"TNR"
"ENSG00000151012"	170.346532595551	2.31008482315294	0.609430090911806	6.9277956443354e-07	3.74999048690264e-06	"SLC7A11"
"ENSG00000143344"	657.519300049035	-1.03827856440394	0.222460354274201	6.93927046604393e-07	3.75513889056662e-06	"RGL1"
"ENSG00000103145"	549.795071760056	1.13304072705804	0.245921400143573	6.95275434555786e-07	3.76137126179487e-06	"HCFC1R1"
"ENSG00000115290"	606.918862604218	-1.93921405736054	0.508080665383787	6.9995445460639e-07	3.78561340211895e-06	"GRB14"
"ENSG00000131435"	137.038001321869	2.24537800667756	0.634257155306067	7.0110926035874e-07	3.79078696497047e-06	"PDLIM4"
"ENSG00000197299"	144.746389302916	1.55288172404019	0.358965037240042	7.02274664723835e-07	3.79601489207988e-06	"BLM"
"ENSG00000168005"	132.068571468815	1.18208970812388	0.253529430604082	7.04439204577192e-07	3.80448894333076e-06	"SPINDOC"
"ENSG00000104427"	94.7800330465965	1.4330502396812	0.321561408409657	7.08061328732609e-07	3.82297144288041e-06	"ZC2HC1A"
"ENSG00000080986"	130.692069621253	1.90725369267083	0.480397694239205	7.15470527639566e-07	3.8618849479478e-06	"NDC80"
"ENSG00000107130"	210.150477652521	1.67152791155545	0.391502468253339	7.16116248188894e-07	3.86427966432404e-06	"NCS1"
"ENSG00000148848"	89.7080453442286	1.9917175002352	0.496713392873931	7.16806205996461e-07	3.86691167375919e-06	"ADAM12"
"ENSG00000169429"	1016.12692303347	2.29855790310003	0.698258058413462	7.21103889228993e-07	3.88790267200882e-06	"CXCL8"
"ENSG00000223638"	14.4062947990484	-2.56567624092951	0.651791190033451	7.25354607193339e-07	3.90971857608946e-06	"RFPL4A"
"ENSG00000167780"	58.4190278560949	-2.76789811741118	0.773932189371592	7.42768962699104e-07	3.99907478678425e-06	"SOAT2"
"ENSG00000118655"	124.008540453181	1.10380942374425	0.237212992802193	7.43397674742233e-07	4.001333276603e-06	"DCLRE1B"
"ENSG00000141431"	18.7683224911593	-2.4216632052964	0.634786154178623	7.46122542455426e-07	4.01486986548046e-06	"ASXL3"
"ENSG00000261652"	28.532792589098	1.57742123346301	0.352332908838579	7.46674039416141e-07	4.01557770804113e-06	"PIERCE2"
"ENSG00000135363"	290.569193571447	-1.18669875877112	0.25887012624077	7.53189824991312e-07	4.0483423870528e-06	"LMO2"
"ENSG00000154277"	481.091536622682	2.31770973880636	0.626661024527681	7.63575483713276e-07	4.10301139379958e-06	"UCHL1"
"ENSG00000196368"	36.7688227193772	3.6035614146297	1.11951160218229	7.70719371754022e-07	4.14023518691683e-06	"NUDT11"
"ENSG00000049246"	381.093656598132	-1.40667123630452	0.321745794216113	7.73443918714313e-07	4.15370443737504e-06	"PER3"
"ENSG00000175294"	19.6725514830012	2.34443462241426	0.550784977137927	7.88868436155755e-07	4.23535091887778e-06	"CATSPER1"
"ENSG00000140030"	245.71744917766	-1.24019974613983	0.274162305455557	7.99144034454846e-07	4.28931532835096e-06	"GPR65"
"ENSG00000073737"	86.4313321410465	-1.9938834689046	0.50544740005442	8.08612640594616e-07	4.33770214270167e-06	"DHRS9"
"ENSG00000011201"	86.5818086836985	1.5620467309218	0.36163988534169	8.11119031917169e-07	4.34992719191922e-06	"ANOS1"
"ENSG00000139318"	2162.42229024075	-1.3611175375657	0.31180772155052	8.1285773786856e-07	4.35724043213694e-06	"DUSP6"
"ENSG00000198759"	7.76472825661072	2.99105525570198	0.700680674378717	8.13537941553024e-07	4.35923216426451e-06	"EGFL6"
"ENSG00000138686"	102.857042576285	1.10424722758598	0.237102221346735	8.17170133385373e-07	4.3774682439389e-06	"BBS7"
"ENSG00000243943"	455.98077654055	1.03252203785579	0.221789407180698	8.22465686381439e-07	4.40336892115304e-06	"ZNF512"
"ENSG00000125898"	127.55339482211	1.00812748578249	0.214499499897683	8.31602506924406e-07	4.45104011822623e-06	"FAM110A"
"ENSG00000047346"	503.024777639291	-1.15247776670847	0.253034483022889	8.41866806111178e-07	4.50471762732797e-06	"ATOSA"
"ENSG00000221886"	67.2678533744233	1.30260241467282	0.28752227535699	8.45433534188147e-07	4.52253731687108e-06	"FAM200C"
"ENSG00000225972"	2176.91229285663	-2.50438301286256	0.728297525809233	8.57441651392851e-07	4.58420859413947e-06	"MTND1P23"
"ENSG00000186073"	119.861385178103	1.00715747453601	0.214801033331574	8.64124574180658e-07	4.61735634440651e-06	"CDIN1"
"ENSG00000278023"	6.71112584967791	4.18258965810469	1.04830068324767	8.67848486305715e-07	4.63466474507414e-06	"RDM1"
"ENSG00000082293"	8.54200884403954	-1.87480299638278	0.412943560256766	8.75641229947081e-07	4.67236687542075e-06	"COL19A1"
"ENSG00000117528"	1680.82741939798	-1.06955439789991	0.232577865332143	8.86113625431039e-07	4.72560986412248e-06	"ABCD3"
"ENSG00000158321"	439.990782636283	-1.36613499684645	0.311809029329428	8.95491317847062e-07	4.7716288555328e-06	"AUTS2"
"ENSG00000155850"	268.439011398454	1.34635122198111	0.305486074362395	9.02790274329806e-07	4.80784216270766e-06	"SLC26A2"
"ENSG00000119431"	876.529272029507	-1.24694117295614	0.280548091945222	9.04676000840111e-07	4.81654338531912e-06	"HDHD3"
"ENSG00000013583"	1174.36204730829	-1.09247440437475	0.238898917165114	9.05001510629398e-07	4.81693539918636e-06	"HEBP1"
"ENSG00000168398"	94.4961471039691	1.73947972372289	0.421893436434439	9.07900507323809e-07	4.8310209521593e-06	"BDKRB2"
"ENSG00000121903"	64.920719957495	1.11363005906693	0.239315659197003	9.10108947849364e-07	4.84142517904624e-06	"ZSCAN20"
"ENSG00000153558"	94.6291150219324	1.74344033506065	0.424175789579439	9.10812516619016e-07	4.84382051385485e-06	"FBXL2"
"ENSG00000265972"	5130.28769680328	-1.24249763335966	0.278151583368332	9.16688077643101e-07	4.8737122037383e-06	"TXNIP"
"ENSG00000150556"	192.041704536301	2.73286855890258	0.9132084940652	9.50467295878211e-07	5.04628999621736e-06	"LYPD6B"
"ENSG00000091129"	129.305763646406	2.28155812094211	0.599025659059252	9.7398778255248e-07	5.16686334355995e-06	"NRCAM"
"ENSG00000130762"	246.992525995585	1.74273730207418	0.431314479468836	9.76093623098079e-07	5.17659857130551e-06	"ARHGEF16"
"ENSG00000275095"	123.201459164257	-3.37673499774601	1.47464557185514	9.78947142768833e-07	5.19029253072115e-06	"CCL16"
"ENSG00000160284"	29.7771480863877	1.60636275953401	0.362053487996235	9.7956305662961e-07	5.19211859617092e-06	"SPATC1L"
"ENSG00000189410"	11.4919898911214	4.04333818949623	1.07325680532095	9.94961543978757e-07	5.27227613384587e-06	"SH2D5"
"ENSG00000130881"	905.232617216363	-1.38239114424295	0.319343527168788	9.9635272867539e-07	5.27818548010752e-06	"LRP3"
"ENSG00000181938"	102.590945174615	1.23998838680953	0.272735389227728	1.01130293127968e-06	5.35590065294727e-06	"GINS3"
"ENSG00000149090"	196.003921247853	-1.78582701588447	0.446413133195188	1.01829920705303e-06	5.38549613818643e-06	"PAMR1"
"ENSG00000249274"	7.25560977292519	-2.38425019491832	0.576570899874468	1.02104099472224e-06	5.39850372769372e-06	"PDLIM1P4"
"ENSG00000102287"	147.606416182395	1.79173361814221	0.448636845876418	1.02156701544077e-06	5.39979204071016e-06	"GABRE"
"ENSG00000171346"	63.2625358927723	2.04579121732757	0.543199922692711	1.02487807823441e-06	5.41579673063135e-06	"KRT15"
"ENSG00000140092"	507.312173479333	-1.43802638189916	0.337643508430865	1.03767998433321e-06	5.48041756983936e-06	"FBLN5"
"ENSG00000123999"	44.6390961439464	3.01869329475208	0.869192534683723	1.04823784231952e-06	5.53464950207577e-06	"INHA"
"ENSG00000163624"	149.785081816958	2.04107392916397	0.551560675380577	1.04988007071511e-06	5.54179035946887e-06	"CDS1"
"ENSG00000156968"	303.654167844584	-1.42791105242153	0.33475855479911	1.06560846803047e-06	5.6232605801917e-06	"MPV17L"
"ENSG00000173041"	175.593503660595	-1.044664786471	0.226068422147971	1.07556904205461e-06	5.67269232218764e-06	"ZNF680"
"ENSG00000050344"	350.435426375255	1.70620539294234	0.414001415860378	1.08104938470696e-06	5.70002438189573e-06	"NFE2L3"
"ENSG00000150967"	111.784928494235	1.65408038914689	0.402036714238241	1.09616959126816e-06	5.77656303758952e-06	"ABCB9"
"ENSG00000198574"	19.8151557452608	-2.1383950260644	0.554483624066543	1.09833973093811e-06	5.7864046871792e-06	"SH2D1B"
"ENSG00000250067"	38.8568889869046	1.31145459998719	0.289984536661879	1.10139176262453e-06	5.80088572526342e-06	"YJEFN3"
"ENSG00000170703"	16.2313103888037	2.94260835424284	0.804093088181848	1.10645934908289e-06	5.82597152859613e-06	"TTLL6"
"ENSG00000107731"	542.073999283789	1.52991838017468	0.362612653739602	1.11842346716488e-06	5.8857265784428e-06	"UNC5B"
"ENSG00000134817"	505.051573880441	-1.63866525437214	0.39148078489744	1.13806382514711e-06	5.98249933812903e-06	"APLNR"
"ENSG00000138795"	100.844635610058	1.67072653320232	0.404766054140787	1.14065366237093e-06	5.99446568815104e-06	"LEF1"
"ENSG00000171777"	87.8294906064949	-1.12971848583912	0.247444388838872	1.14633579238676e-06	6.02267189384736e-06	"RASGRP4"
"ENSG00000197238"	75.1702137839436	-1.48365103838324	0.342483010117217	1.14887818551141e-06	6.03437144183471e-06	"H4C11"
"ENSG00000087266"	758.724410291751	-1.11442909614805	0.246606852290422	1.15317637394283e-06	6.05362200803805e-06	"SH3BP2"
"ENSG00000173040"	97.8583274754672	1.88567315927031	0.47105074221221	1.15663535065303e-06	6.06844840765116e-06	"EVC2"
"ENSG00000181218"	68.7297462065407	2.55289900014452	0.777643833288742	1.15908701275608e-06	6.07964345363337e-06	"H2AC25"
"ENSG00000239839"	34.5234917286838	-4.67813320943944	1.38466764777772	1.16096903489216e-06	6.08784530388749e-06	"DEFA3"
"ENSG00000116885"	93.7118477323658	1.36296210010943	0.309081869290605	1.16353981402454e-06	6.09965334523171e-06	"OSCP1"
"ENSG00000164221"	122.896424635732	1.18920921424848	0.262629291497406	1.16743226814757e-06	6.11838166512857e-06	"CCDC112"
"ENSG00000115423"	91.5325939617289	-2.16574047827046	0.613262028498372	1.16860075964959e-06	6.12282765138047e-06	"DNAH6"
"ENSG00000090659"	180.254235973893	-1.76258165747302	0.448772388651357	1.18954070959128e-06	6.22912829414666e-06	"CD209"
"ENSG00000103490"	735.287023207577	1.16859562019492	0.261743687621042	1.19252002573351e-06	6.24302024969273e-06	"PYCARD"
"ENSG00000152092"	5.11944733645945	-2.09085071154205	0.469453803253273	1.20078754602259e-06	6.28458156270828e-06	"ASTN1"
"ENSG00000186364"	35.4847952698404	1.39716017528831	0.313764637960814	1.20702975309108e-06	6.31552311849897e-06	"NUDT17"
"ENSG00000173269"	394.016584266001	-1.020540164649	0.223054082782196	1.21031597449593e-06	6.33098542020247e-06	"MMRN2"
"ENSG00000078804"	661.683716330534	-1.24656041556237	0.282804489384813	1.22752701522788e-06	6.4175031818529e-06	"TP53INP2"
"ENSG00000143674"	330.180991184093	1.54824945316191	0.372956108419238	1.23231973328257e-06	6.43903895609179e-06	"MAP3K21"
"ENSG00000116132"	272.771924682972	2.29206689761218	0.773663140127309	1.23814572023277e-06	6.46594722930955e-06	"PRRX1"
"ENSG00000255071"	162.224324687508	-3.30433877906583	1.61017528788843	1.24154379919392e-06	6.48192290903208e-06	"SAA2-SAA4"
"ENSG00000084636"	436.37988740727	1.96339560469244	0.533126538421215	1.25261589401522e-06	6.5330675187944e-06	"COL16A1"
"ENSG00000204128"	1786.08995136172	-1.75129224350475	0.432707650204648	1.26011496646831e-06	6.56991238242638e-06	"C2orf72"
"ENSG00000155368"	5047.18812160605	-1.2520861964476	0.285276763692449	1.26850872592645e-06	6.6118726831882e-06	"DBI"
"ENSG00000164442"	650.481199066996	-1.27749242981927	0.292325789197854	1.27708323331782e-06	6.65475197655859e-06	"CITED2"
"ENSG00000136250"	240.559793811752	-1.26821943726719	0.288854125251657	1.28923189780911e-06	6.71622740770946e-06	"AOAH"
"ENSG00000068489"	317.598952719166	1.57236345939993	0.386279421607829	1.3072463091375e-06	6.80081023284701e-06	"PRR11"
"ENSG00000087053"	396.693105300245	1.37391875427345	0.315500469220844	1.31007490928123e-06	6.81367216891332e-06	"MTMR2"
"ENSG00000213145"	917.530165342855	1.60118142736951	0.3957808391148	1.31287465136841e-06	6.82637706165562e-06	"CRIP1"
"ENSG00000197275"	81.8051690726307	1.73007197903768	0.429392511265842	1.31752782761356e-06	6.8487094795547e-06	"RAD54B"
"ENSG00000146072"	760.188500996841	1.59508600918671	0.380552868537873	1.32493041364978e-06	6.88531772571695e-06	"TNFRSF21"
"ENSG00000165124"	241.590169999816	-1.74632853254046	0.436766438265377	1.3252906353996e-06	6.88531869366527e-06	"SVEP1"
"ENSG00000074181"	944.563465027722	1.50785996352455	0.36590127765466	1.32849661663374e-06	6.90010029780109e-06	"NOTCH3"
"ENSG00000187583"	42.1670721402594	2.36387961631011	0.661586753313596	1.3399299213554e-06	6.95759430247101e-06	"PLEKHN1"
"ENSG00000160145"	487.840873692198	-1.35287687385763	0.315977485911841	1.34279886951272e-06	6.96681648957169e-06	"KALRN"
"ENSG00000198821"	150.877947297706	-1.39763003051826	0.326909769343772	1.34254083758066e-06	6.96681648957169e-06	"CD247"
"ENSG00000167173"	416.079500337358	1.07429993096388	0.237991496991166	1.34648270646129e-06	6.98403452084776e-06	"C15orf39"
"ENSG00000105281"	1146.62815656287	1.78627952075619	0.464815615817603	1.35230981979148e-06	7.01045621948826e-06	"SLC1A5"
"ENSG00000163017"	235.324321897511	1.95779473099977	0.529291537861863	1.3553909386172e-06	7.02452474528873e-06	"ACTG2"
"ENSG00000121769"	307.084816548345	-1.48354894000074	0.343688925918509	1.35656002098594e-06	7.02867890580742e-06	"FABP3"
"ENSG00000106211"	5759.07033041921	1.19902542257128	0.270221608367303	1.35940109346167e-06	7.03958475801815e-06	"HSPB1"
"ENSG00000163814"	316.711537141829	1.86740263845814	0.498279545874608	1.36741499563433e-06	7.07725152273637e-06	"CDCP1"
"ENSG00000161921"	999.865401964913	-1.1697085397792	0.2630635355586	1.3704495931958e-06	7.09103842539947e-06	"CXCL16"
"ENSG00000116675"	61.266221464161	2.14785388712684	0.595264626539627	1.37416265506072e-06	7.10640525023829e-06	"DNAJC6"
"ENSG00000141391"	19.4129560757544	1.93847417915284	0.467508562351402	1.3767688499324e-06	7.11795822819877e-06	"PRELID3A"
"ENSG00000203780"	19.1678925584224	2.21277379078876	0.570923417224936	1.3812424787391e-06	7.13915707119098e-06	"FANK1"
"ENSG00000139572"	26.1766865694779	2.20043270290833	0.550727614972852	1.3911536637118e-06	7.18649990946095e-06	"GPR84"
"ENSG00000182963"	100.036555985765	1.47525953824004	0.34591752493468	1.39300780461364e-06	7.19413482458312e-06	"GJC1"
"ENSG00000170382"	68.7892374663081	1.82350478447556	0.461345084240984	1.40815935113614e-06	7.26852072669854e-06	"LRRN2"
"ENSG00000125520"	1113.55311651537	-1.04749516026251	0.232413178530098	1.41616805171154e-06	7.30388290747881e-06	"SLC2A4RG"
"ENSG00000131386"	78.7754302951024	-1.56419841398156	0.374098519463515	1.43387529632474e-06	7.39122133879095e-06	"GALNT15"
"ENSG00000072840"	459.212217861724	1.83685878952008	0.454144173423683	1.44237333780618e-06	7.43302282732563e-06	"EVC"
"ENSG00000137841"	385.829160057869	-1.3856990652668	0.327194555980816	1.44404591387742e-06	7.43963740759478e-06	"PLCB2"
"ENSG00000177888"	327.508930496933	1.01848557338623	0.224719872905706	1.44554349363733e-06	7.44534709731222e-06	"ZBTB41"
"ENSG00000105518"	2254.53025857701	-1.01934710908499	0.22584660940752	1.44810873673542e-06	7.45655128737968e-06	"TMEM205"
"ENSG00000183150"	14.1310221301353	3.10269791329189	0.887790631702996	1.45621192470665e-06	7.49625756341587e-06	"GPR19"
"ENSG00000196083"	1542.05161696276	-1.59465057659551	0.394099332719128	1.45813501378863e-06	7.5021183760274e-06	"IL1RAP"
